"nsc","prefix","name","BR:BT-549","BR:HS 578T","BR:MCF7","BR:MDA-MB-231","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SF-539","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H23","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:M14","ME:MALME-3M","ME:MDA-MB-435","ME:MDA-N","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","OV:IGROV1","OV:NCI/ADR-RES","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","PR:DU-145","PR:PC-3","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
772541,"S","1311RS84",NA,6.477081,6.215582,4.616453,5.964137,5.570122,5.751517,5.766083,5.336755,6.741745,5.965132,6.088491,4.02011,6.341839,6.345684,NA,6.788281,5.956699,6.231526,NA,5.809603,5.934018,5.887082,5.287249,5.406122,5.814026,6.107807,5.496175,5.302511,5.541907,4.484686,4.829037,6.206718,6.277997,6.327269,4,6.237026,NA,NA,5.082648,5.475123,4.068541,6.025679,5.693633,5.233709,5.368824,5.899614,5.10407,5.047717,NA,5.068555,5.733997,6.048332,6.855672,6.306301,6.514783,6.479456,5.400135,6.236915,6.368325
772542,"S","1305NS77",5.041225,5.86596,5.087514,4.831465,5.300857,5.25,4.760368,5.417226,4.080208,6.11036,5.386953,5.663516,4.528571,5.701948,5.751691,5.540494,6.474434,5.431173,5.444576,NA,4.95841,5.357471,4.858575,NA,4.476146,5.209184,4.882353,4.599334,4.968719,5.301976,4.469727,4,5.765526,5.570692,4.985816,4,4.916409,NA,4.464925,4.051471,4.279299,4.318807,NA,5.716284,4.954545,5.033353,4.808475,4,4.957716,5.462739,4.615693,NA,5.526437,6.184625,5.975435,6.236532,6.040834,5.341581,5.684659,5.910377
772544,"S","1305NS77",5.51351,6.144167,5.667621,5.405378,5.571073,5.592441,5.56706,5.824992,5.59625,6.430398,5.966428,5.77954,5.548001,6.191032,5.907665,5.923684,6.839793,5.692403,5.596195,NA,5.590325,6.402991,5.902854,NA,5.620022,5.430816,5.776404,5.198232,5.940292,5.493243,5.435823,5.271498,6.235602,5.920902,5.981013,4.57159,5.893708,NA,6.356604,5.225694,5.279475,4.860245,NA,6.342547,5.59125,5.403386,5.492886,5.532775,5.150177,5.855847,5.394967,NA,5.827448,6.48478,6.175134,6.206905,6.204334,5.823693,6.063121,6.14631
772544,"S","1311RS84",NA,6.193348,5.865011,5.345395,6.02877,5.640588,5.599049,5.840923,5.485265,6.649129,5.905258,5.867071,5.401103,6.066098,5.840747,NA,7.165564,5.647932,5.667828,NA,6.275591,6.010896,5.680634,5.262167,5.367763,5.585671,NA,5.372377,5.660474,5.483268,NA,5.490986,NA,5.963006,6.268326,4.519643,5.876365,NA,NA,5.355998,5.491853,4.914459,5.624544,5.984963,5.385099,5.454375,5.76831,5.762187,5.270224,NA,5.457711,5.829871,5.96313,6.648041,6.017176,6.360826,6.239209,5.57041,NA,6.40711
772545,"S","1305NS77",5.413971,5.936812,5.336188,5.303594,5.316243,5.451316,5.223109,5.715912,4.98741,6.138546,5.67202,5.73858,4.930841,5.671947,6.00344,5.602961,6.319315,5.678424,5.119338,NA,5.551938,5.717536,5.800095,NA,4.89102,5.355039,5.550133,4.996344,4.920036,5.531315,4.810562,5.468349,6.351032,5.731215,5.037879,4.659865,6.08166,NA,6.132295,4.911919,5.100028,4.787272,NA,6.195507,5.371718,5.113814,5.393924,5.488453,5.063941,5.582011,5.409613,NA,5.709252,6.373573,6.150343,6.013187,5.952822,5.650672,6.041477,6.068427
772548,"S","1305NS77",4.805282,5.114804,4.884744,4.866707,5.179915,5.033756,5.106871,4.60206,4.60206,5.167164,5.243209,4.840773,4.751347,5.328018,5.855469,4.754316,5.434708,5.013142,4.858306,NA,4.846338,6.398629,4.999733,NA,4.9494,5.640019,5.19595,5.398232,5.229209,5.100446,5.01087,4.901738,5.360069,5.349757,5.458856,4.860832,5.01435,NA,5.446761,4.60206,4.647848,4.60206,NA,5.34858,6.0382,4.939755,5.103978,4.60206,4.838602,4.892633,5.042094,NA,4.995417,5.97879,5.54206,5.726993,5.437132,4.987144,5.599011,5.886836
772555,"S","1305NS77",5.103226,5.842522,5.013263,4.82529,5.016224,5.20691,5.208362,5.370027,4.585132,5.809911,5.315806,5.50988,4.606399,5.438636,5.451149,5.293708,6.397464,5.318291,5.283881,NA,5.206522,5.375,5.383729,NA,4.583333,5.351693,4.759291,5.394575,5.259472,5.28922,4.824372,4.648599,5.437286,5.361916,5.146495,4.35468,5.394966,NA,5.284008,4.689773,4.726524,4.056982,NA,5.674556,4.739822,4.940117,5.139229,4.595369,4.676655,5.433218,4.875806,NA,5.407645,5.995694,5.692596,5.855306,5.869236,5.373151,5.818981,5.859765
772557,"S","1305NS77",4.824199,4.30103,4.569177,4.75281,4.881255,4.835312,5.119172,4.563768,4.30103,4.638621,5.027188,4.41844,4.438646,5.116988,5.664541,4.629101,5.305119,4.902715,4.94142,NA,4.852634,4.626182,4.30103,NA,5.155512,5.248219,4.30103,4.710674,4.73853,4.588909,4.658326,4.708129,5.056466,5.013197,5.122849,4.967982,4.934342,NA,5.084737,4.65949,4.682047,4.476926,NA,5.038278,5.800627,4.980686,4.994232,4.30103,4.732194,5.166545,4.968901,NA,4.821874,4.30103,5.44103,5.636211,5.293346,4.9721,5.174304,5.781727
772561,"S","1305NS77",4.54902,5.715517,5.769791,5.406853,5.113742,4.405133,5.136231,5.340879,5.245164,6.373684,4.824872,5.279684,5.068062,5.15,5.453607,5.342633,5.086055,4.608852,4.649123,NA,5.310465,5.992857,4.672619,NA,5.075213,4.600785,4.568811,4.830205,5.662918,5.060961,4.74748,5.711156,5.997483,5.443771,5.348357,4.539627,5.458828,NA,4.629179,5.038774,5.225845,5.33178,NA,4.634259,5.199505,5.177523,5.19703,4.497573,5.079497,5.154076,4.158088,NA,4.567126,5.584459,5.322799,5.361869,5.33871,4.764329,5.398607,5.968047
772563,"S","1302NS25",4,4.565765,4,8,4.047118,4,4,4,4.975352,4.728481,NA,8,8,7.891059,5.205026,8,8,8,7.317048,NA,4.707661,7.521167,4.663755,7.939834,7.875796,4.177568,4.822892,4,8,7.088126,4,4.712025,4.392327,6.563887,8,8,8,NA,8,8,8,8,8,7.988654,4.085337,4,5.776786,7.551797,4.876667,4.067472,4.346809,4,4.152252,8,5.4625,6.869565,NA,4.836811,8,8
772563,"S","1305RS98",4,4.293461,4,8,4.158385,4,4,4.828442,5.457317,4.805131,5.551471,8,8,7.680645,5.950957,8,7.583822,8,4.862293,NA,7.902439,7.737057,5.804688,7.827016,7.463312,4.484538,4.905229,4,8,6.35628,4,4.131501,4.669444,6.532486,8,8,8,NA,8,8,8,8,8,7.510286,4,NA,6.610465,8,4,4.506689,4.191388,4,4,7.97402,5.592532,6.597372,6.702222,4.982914,8,6.694444
772564,"S","1302NS25",4.392132,5.083419,4.167411,4.907953,4.471824,4.76548,4.705757,4.580984,4.675756,5.970269,NA,4.160293,4,4.667358,4,4,4,4,4.574387,NA,5.422055,4.936571,4.811444,4.416062,4.030435,4.346743,4.90269,4,4,4.037977,4,4,4.771657,4.642079,4.011092,4.833171,4.279957,NA,4.796519,4.833256,4.295634,4.472106,4.780485,4.541057,4.494004,4.40094,4.871053,4.105759,4.776374,4.93316,4.312113,4.614207,4.782447,4.611893,4.877106,4.452218,NA,4.409278,4.569777,4.058788
772595,"S","1302NS25",7.669209,6.817775,7.402792,7.383195,7.444716,7.417877,6.827467,7.890947,6.440789,6.996001,NA,7.452381,6.255941,7.211277,7.242251,7.241274,6.659458,7.413095,7.148387,NA,6.565045,7.005226,7.648711,7.067824,6.711908,7.548525,7.679023,7.490378,7.582481,7.425382,7.664124,7.821284,8,7.568897,6.485682,6.834038,7.421151,NA,7.576087,7.287068,7.031603,7.156915,6.929536,7.07977,7.088956,7.452809,7.34623,6.769086,7.780075,6.917131,6.751652,7.375311,7.10596,8,7.210689,7.494861,NA,6.543318,7.141437,7.478113
772595,"S","1305RS98",7.259804,6.410296,7.23949,7.416606,6.908644,7.207353,6.586957,7.598865,6.754447,6.838896,7.165612,7.266369,6.105751,7.114076,7.288886,6.854249,6.361818,7.298503,7.063908,NA,6.599034,6.965232,7.369808,6.90612,6.608036,7.422534,6.864004,7.210682,7.002912,7.006624,7.434791,7.266985,7.450543,7.515282,6.426693,7.114933,7.207718,NA,7.024673,7.031277,6.884769,6.579068,6.955439,6.452451,6.961538,NA,7.434122,6.85338,7.238231,6.577756,6.647168,7.092369,6.911186,7.684163,7.154389,7.465178,7.834461,6.462378,6.679012,7.143279
772637,"S","1305NS92",5.109846,5.40304,5.410247,5.198134,5.318235,5.163889,5.17507,5.284659,5.228723,5.320402,5.255408,5.530447,5.14371,5.382903,5.618529,5.506729,5.605918,5.511552,5.287116,NA,5.056242,5.447849,5.171384,5.299614,5.192226,5.440627,5.469657,5.310372,5.375468,5.57665,5.301407,5.378834,5.612092,5.186964,5.462902,5.216187,6.082473,NA,5.481423,5.132383,5.550919,NA,5.36148,4.861399,5.528116,5.479009,4.299595,5.10445,5.122829,5.277419,5.276407,5.30727,5.084933,5.640998,5.225844,5.328455,5.393548,5.284195,5.279167,4
772643,"S","1305NS81",5.328653,5.684704,5.509323,5.266187,5.388864,5.220669,5.389475,5.509008,5.327674,6.432971,5.426471,5.597765,5.282475,5.431585,5.658584,5.526453,5.535391,5.569102,5.244402,NA,5.207328,5.850973,5.289352,5.159258,5.558425,5.514082,5.77467,5.419925,5.388905,5.593494,5.342134,5.506061,5.463647,5.502455,5.495483,5.461098,6.302416,NA,5.565355,5.401057,5.493322,5.3048,5.424609,5.465047,5.341884,5.382666,5.479339,5.041444,5.221835,5.382121,5.310377,5.484566,5.010574,5.84888,5.352046,5.552334,5.305038,5.217915,5.485932,5.582339
772654,"S","1305NS92",5.25616,5.527326,5.656804,5.250255,5.132834,5.14908,5.448155,5.567568,5.201265,5.72717,5.283195,5.499207,5.0064,5.5061,5.639391,5.440497,5.445652,5.541,5.309599,NA,5.022756,6.276316,5.426052,5.147786,5.24152,5.416739,5.507529,NA,5.437174,5.898731,5.269938,5.081547,5.739662,5.263134,5.56498,5.485816,6.356973,NA,5.336189,5.162937,5.80767,NA,5.300546,5.045752,5.575989,5.422938,4.782669,5.006032,5.298987,5.268135,5.278901,5.413897,5.026022,5.640602,5.319631,5.323634,5.649006,5.283584,4.955549,5.216453
772664,"S","1305NS81",5.008652,5.497537,5.422823,5.164849,4,5.017442,4.882576,5.089639,4.835852,5.85015,5.126158,5.299307,NA,5.317936,5.443499,5.449328,5.430116,5.451,5.245087,NA,4.83635,5.393531,4,4.060323,4.238095,5.371644,5.354549,NA,NA,5.359364,5.259789,NA,5.310691,5.188358,5.333682,5.293103,5.72708,NA,5.508864,5.102878,NA,4,5.334259,5.279612,5.380459,5.23645,4,4,4,4.774927,4,NA,4.53681,5.658189,4.795,5.458657,5.354327,NA,5.168904,5.242298
772665,"S","1305NS81",4.819277,5.473383,5.483608,5.075813,4.760934,4.950412,5.37661,5.213021,4.790621,5.684451,5.16522,4,4,5.30811,5.322145,5.321492,5.34484,5.385733,5.111399,NA,4.864086,NA,4.602792,4.418144,4.076443,5.347004,5.58739,4,NA,5.352375,NA,4,5.351313,5.145536,5.323733,5.309387,5.725801,NA,5.474337,5.136892,5.318452,4.987195,5.37585,4.82893,4.563253,5.358931,4.703721,4.06405,4.719799,4.933338,4.509019,4.808881,4.775904,5.631781,4.887042,5.224124,5.254145,4.992641,4.753542,5.080913
772666,"S","1305NS81",5.055763,5.728442,5.393392,5.441195,5.209627,5.106659,5.731861,5.438318,5.145488,6.842593,5.404353,5.462297,5.23406,5.306354,5.445434,5.483567,5.397554,5.511358,5.236018,NA,5.068966,5.664557,5.262788,5.192661,5.24116,5.611631,5.530266,4,NA,5.395349,5.24959,5.272646,5.383032,5.214645,5.396133,5.480815,6.192673,NA,5.513487,5.209516,5.424794,5.243562,5.472727,5.098105,5.489789,5.183434,4.805699,5.393236,5.200446,5.513245,5.465413,5.54833,4.983966,6.370442,5.075097,5.688869,5.717139,5.261168,5.576843,5.429293
772801,"S","1306NS01",5.62812,5.375195,5.650137,5.760505,5.748326,5.392497,5.530408,5.442056,5.43356,5.744505,5.611147,5.476976,5.484694,5.693696,5.644968,5.424318,5.704029,5.538204,5.563748,NA,5.206698,6.574138,5.593704,5.564324,5.350305,5.54965,5.753496,5.600125,5.590745,5.632316,5.643433,5.662387,5.811467,5.603459,5.520821,5.387045,5.663758,NA,5.534206,5.397837,5.663085,5.476732,5.849819,5.473059,5.552697,NA,5.705494,5.068182,5.458249,5.118295,5.425451,5.716133,5.376124,5.850179,5.577902,5.765396,5.489907,5.520432,5.220317,5.670881
772810,"S","1306NS01",5.266136,5.446521,5.56171,5.138484,5.490011,5.105235,4.949303,4.768061,4.396179,5.806705,5.138889,5.253155,4.92952,5.314372,5.444333,5.546937,5.295096,4.619581,5.363946,NA,4.743952,NA,5.217413,4.814728,4.839888,5.36331,5.299713,5.354319,5.124258,5.523773,5.243976,5.203806,5.4326,5.257539,5.046759,5.237732,5.484027,NA,4.908142,5.022537,5.260717,4.901013,5.471314,5.252801,5.281202,NA,5.512189,4.48554,5.366615,5.090947,5.146197,5.058405,5.23445,5.915638,5.563452,5.172365,5.473451,5.122319,4.929632,5.416883
772811,"S","1306NS01",5.234359,5.113636,5.830538,4.959005,5.414184,5.253035,4.899365,4.910763,5.026355,5.576638,5.32616,NA,4,5.41091,NA,NA,NA,NA,5.463386,NA,4.870266,NA,5.289423,5.146536,NA,5.455635,5.158211,NA,NA,NA,NA,NA,NA,5.31349,NA,5.295094,NA,NA,5.121866,NA,5.453895,NA,5.40358,5.509442,5.315874,NA,5.30267,4,5.301234,4.90539,NA,NA,5.248231,5.632194,5.637712,NA,5.395573,5.320948,5.108131,5.622951
772812,"S","1306NS01",5.362616,5.039637,5.430281,5.419764,5.544866,5.189904,5.163846,4,5.069186,5.2825,5.312254,5.65288,5.471862,5.35546,5.486376,5.61949,5.544246,5.193508,5.3536,NA,4,5.196844,5.238741,4.820312,4,5.427664,5.247455,5.503797,5.371386,5.538902,5.344693,5.392694,5.39727,5.361753,5.185167,NA,5.434809,NA,5.178376,4,5.379856,4,5.337009,5.270017,5.410341,NA,5.222461,4,5.334563,4,5.257066,5.360369,5.208485,5.521327,5.465511,5.261982,5.283472,5.328475,5.122496,5.446027
772813,"S","1306NS01",5.502607,5.188462,6.322522,5.109398,5.627458,5.399385,4.98153,4.947378,4.901575,5.774214,5.865571,5.698188,4.811019,5.845973,5.301202,5.680618,5.68798,5.34981,5.483742,NA,4.845896,5.883632,5.160843,5.304119,5.262313,6.073344,5.454791,5.698347,5.307244,5.661478,5.493444,5.345125,5.738768,5.72648,5.473873,5.406182,5.969003,NA,5.378998,5.356658,5.858158,5.233358,5.628622,5.769989,4.709181,NA,5.452882,4.926903,5.703164,5.037513,5.499074,5.345664,5.370833,5.055556,5.692695,5.390124,5.369565,5.408436,5.317668,5.62154
772816,"S","1306NS01",5.40852,5.015004,5.489687,4.847254,5.641225,4.699784,4.686391,4.375405,4.206876,5.665318,5.052209,5.205618,4.686481,5.255442,5.406316,5.453218,NA,4.478814,5.312306,NA,4.606029,NA,5.322727,4.749566,4.595659,5.25023,4.999265,5.407748,5.076676,5.335288,5.0928,5.276686,5.083013,5.20178,5.151421,5.042654,5.433004,NA,4.633727,4.692449,5.334101,4.659425,5.32992,5.053015,5.180245,NA,5.451773,4,5.341203,4.767795,4.966863,5.020425,4.959357,5.648237,5.336036,5.107747,5.435614,5.043719,4.716041,5.420158
772821,"S","1306NS01",5.919257,5.929067,5.942071,6.075695,5.902666,5.790821,5.925187,6.016324,5.782805,6.1257,6.191266,6.036653,5.577023,6.125365,5.927587,5.869446,5.988982,5.848239,5.999143,NA,5.904758,7.290316,5.921394,5.840554,5.736789,6.093189,6.151664,6.042746,5.929399,5.964308,5.89085,6.152524,5.98907,5.788143,5.985846,5.936122,5.965052,NA,5.90283,5.896013,6.094152,5.960217,5.995427,5.756619,5.847614,NA,5.957873,5.775743,5.983905,5.747191,5.666182,6.227315,5.999059,6.419008,5.922472,6.018096,6.112795,5.874681,5.800602,5.990465
772823,"S","1306NS01",5.747459,5.792846,5.701429,5.67638,5.528589,5.425529,5.807508,5.852267,5.33413,6.220721,5.926441,5.735092,5.261626,5.693113,5.793224,5.726536,5.857136,5.581718,5.525375,NA,5.532158,6.475073,5.481438,5.566297,5.276851,5.573976,6.343154,5.775892,5.698365,6.14895,5.608485,5.866607,5.958708,5.522538,5.804266,6.079282,6.470895,NA,5.627358,5.720796,6.014229,5.498715,5.836297,5.231982,5.995278,NA,5.357143,5.28463,5.607004,5.418016,5.398837,5.673524,5.749623,6.375,5.418293,5.580337,5.909132,5.534972,5.279877,5.589839
772825,"S","1306NS01",5.38353,5.576086,5.507266,5.640929,5.347245,4.87666,5.636161,5.57593,4.329683,6.098319,5.941274,5.371812,4.851729,5.427407,5.525,5.763817,5.675859,4.672084,5.185887,NA,4.944936,NA,4.672574,4.524579,4.30103,5.281722,5.557814,5.534534,5.35445,5.723133,5.346743,5.68579,5.790285,5.000932,5.342611,5.296566,5.58496,NA,4.787573,5.001525,5.193772,4.30103,5.061193,4.30103,5.466831,NA,4.4412,4.30103,5.349792,4.484507,4.30103,5.457533,5.82096,5.612701,4.992244,5.439201,5.869862,4.30103,4.30103,4.682315
772827,"S","1306NS01",5.503072,5.811988,5.742045,5.751853,5.591492,5.389259,5.626048,5.751653,5.243958,5.931898,5.745612,5.753239,5.4824,5.515608,5.69895,5.535271,5.870343,5.390544,5.568681,NA,5.512931,5.998001,5.307953,5.445898,5.178052,5.529872,6.323126,5.720824,5.52861,6.077358,5.581967,5.602481,6.217959,5.51151,5.651363,5.834382,6.464847,NA,5.522727,5.51322,5.976328,5.175573,5.644301,5.151121,5.756916,NA,5.204762,4.912722,5.475718,5.40787,5.360308,5.702525,5.536693,5.988119,5.356758,5.590167,5.83524,5.296207,5.169729,5.544985
772828,"S","1306NS01",5.774866,5.783458,5.71992,5.66158,5.930439,5.49214,5.771673,5.705623,5.414992,5.819751,5.975902,5.771834,5.273861,5.883466,5.742767,5.649871,5.832546,5.472963,5.737248,NA,5.55114,6.640766,5.670583,5.51961,5.415185,5.754488,5.794862,5.812198,5.71017,5.717416,5.755204,5.992524,5.88415,5.520601,5.787189,5.683172,5.838286,NA,5.624983,5.589951,5.803128,5.641967,5.695438,5.42787,5.640066,NA,5.642041,5.428089,5.769832,5.446333,5.448341,6.006029,5.641664,5.792078,5.726425,5.751194,5.876201,5.619868,5.3875,5.830314
772839,"S","1306NS01",5.362755,5.284521,5.66452,6.05106,5.642809,5.139282,5.670565,5.320462,4.892451,5.628328,5.59447,5.007999,5.513667,5.541284,5.62144,5.288622,5.687949,4.91385,5.617307,NA,4.756336,6.085147,4.988998,5.288223,4.821924,5.72159,5.807772,5.655164,5.026927,5.589543,5.540411,5.480423,5.84541,5.7308,5.481021,5.009242,5.354047,NA,5.030156,4.987194,5.336123,4.794319,4.973474,4.950287,5.325602,NA,5.480122,5.079053,5.311422,4.64245,4.899998,5.662823,5.405322,5.036324,5.55447,5.598314,5.903743,5.152489,4.960664,5.381519
772840,"S","1306NS01",5.308249,5.221422,5.372562,5.534812,5.463453,4,5.3114,5.178397,4,5.397996,5.396188,4.049708,4,5.26413,5.432294,5.153191,5.316095,4,5.232875,NA,4,5.646437,4.912698,4,4,5.207272,5.204243,5.42547,5.343088,5.370069,5.311832,5.659895,5.608806,5.321824,5.234085,4,4,NA,4,NA,5.403675,4,5.098878,4,5.244055,NA,4,4,5.435014,4,4,5.136456,5.48566,4,5.131838,5.197883,5.51951,4.25375,4,5.394654
772842,"S","1306NS06",4.98269,5.549779,5.388942,5.817421,5.270858,4.433391,5.226469,5.459565,4.527555,6.010252,5.395097,4.206437,4.391844,5.22521,5.495118,4.584266,5.264254,5.409937,5.183462,NA,4.693017,5.632184,5.093672,4.822742,4.23375,5.408107,5.384259,5.389107,NA,5.458171,5.143542,5.460926,5.446916,5.14199,5.279345,5.445933,5.217375,NA,4.934091,5.462162,5.408404,5.384677,4.96815,4.593157,5.278727,NA,5.004296,4.403933,5.296053,4.373359,4.679581,5.287634,5.260402,5.71256,5.335381,5.471505,NA,4.636836,4.364423,5.347078
772843,"S","1306NS01",5.628656,6.261456,5.692728,6.066769,5.523735,4.30103,5.905545,5.98194,4.30103,6.128139,6.037684,5.335012,5.463808,5.629272,5.915604,5.627922,5.950648,5.392883,5.698978,NA,5.512368,6.002573,4.30103,5.403654,NA,5.740798,5.653527,5.872143,5.919894,5.838501,5.631774,5.984709,5.979991,5.793951,5.55987,5.552396,5.30138,NA,4.468353,5.426532,5.756923,4.30103,4.30103,4.30103,5.372582,NA,4.30103,4.30103,5.650527,4.30103,4.30103,5.622443,6.008029,4.30103,5.661038,5.649584,6.54869,4.30103,4.30103,5.524951
772844,"S","1306NS01",5.476104,5.64607,5.527817,5.843194,5.523406,5.148159,5.525206,5.485758,5.028727,5.683064,5.669722,4.886809,5.359665,5.489536,5.703811,5.285466,5.573685,5.235482,5.601863,NA,5.05244,6.362536,5.144543,5.358956,5.016633,5.466155,5.604297,5.725959,5.571905,5.617845,5.528231,5.690701,5.79679,5.628861,5.565799,5.252624,5.447693,NA,5.342953,5.334484,5.622575,5.088873,5.185779,5.00528,5.388386,NA,5.272878,4.624593,5.410169,4.00407,5.185618,5.44151,5.663094,5.463026,5.430287,5.547928,5.956755,5.190949,5.143864,5.367662
772847,"S","1306NS01",5.264591,4,5.289326,4,5.421025,4,4,5.175194,4,4.771277,5.345767,5.454172,4.493997,5.441829,5.406851,5.546009,NA,5.310418,5.320577,NA,4,5.760482,4,5.138285,4,5.369437,5.19106,5.341389,5.689058,5.391747,5.362044,5.44641,5.52085,5.059934,5.055665,4.53125,5.025033,NA,4,4,5.541202,5.136096,5.325138,4,5.343796,NA,5.339259,4,4.065217,4,4,5.582621,5.20473,4,4,5.13201,5.341611,5.140526,4,5.09687
772850,"S","1306NS06",5.148574,4.017007,5.037938,4,5.359487,4,4,5.169437,4,4.146512,4,5.392747,4,5.222007,5.435958,5.391072,5.144807,NA,4,NA,4,5.033228,5.125,5.097118,4,NA,4,5.285934,NA,5.455098,5.21014,5.342136,5.481477,4,4,4,4,NA,4,4,5.560345,NA,5.242585,4,5.169755,NA,5.148179,4,4,4,4,5.370297,4,5.207018,4,4,NA,4,4,4
772852,"S","1306NS01",5.489149,5.137383,5.486398,5.421681,5.446794,4,5.082691,6.015616,4,5.145177,5.318148,6.059035,5.261364,5.602377,6.001489,6.394207,5.678796,5.705792,5.161173,NA,4,5.727273,4.557339,5.175307,4,5.214615,5.360778,5.428102,5.572443,6.23982,5.296369,5.666961,5.444149,5.358445,5.142894,4,4,NA,4,4,5.505391,4.870229,5.188956,4,5.24006,NA,5.076693,4,4,4,4,5.536992,5.420105,5.690705,4,5.149796,5.290458,4,4,4.728827
772868,"S","1303NS32",4.931923,4.664074,4.768083,6.531062,4.594492,4.420301,4.757859,7.168299,4.100469,4.97717,4.835159,4.752033,4.806796,4.583733,4.560536,4.711931,4.739096,4.641647,4.397471,NA,4.568168,NA,4.51823,4.691802,4.398313,4.638554,5.654206,4.711985,5.433434,4.769869,4.677986,4.917026,4.876762,4.690992,4.705982,5.654835,4.835747,NA,NA,4.742652,4.855736,4.837898,4.782265,4.491149,4.580046,4.593622,6.085052,4.613891,4.896066,7.88125,4.49822,4.694181,4.776174,5.373603,4.568404,4.520293,5.936364,4.396717,4.670086,4.492381
772868,"S","1306RS02",NA,4.780593,4.820339,6.446857,4.7861,4.236724,4.665347,4.985698,4.437166,5.753532,4.776723,4.811291,4.784411,4.552631,4.555325,4.663451,4.584448,4.483518,4.508343,NA,4.829557,5.552432,4.49374,5.206054,4.341091,4.474366,5.269573,4.662981,NA,NA,4.719042,4.643957,4.998951,4.75047,4.719839,5.123792,4.738647,NA,5.533512,4.81646,4.874422,4.806479,4.777761,4.449036,4.766315,NA,6.5,4.524793,5.00988,7.82104,4.204151,4.541544,4.759119,4.989265,4.583068,4.395198,5.488128,4.417203,4.634466,4.392335
772885,"S","1303NS32",4.298611,4,7.455753,6.564689,7.054074,4.512295,7.046695,6.702106,6.206244,4,6.86473,7.411374,6.527914,7.251938,6.36588,7.465823,7.316683,7.345145,6.853214,NA,6.910276,NA,6.251898,6.50651,4.119681,7.367853,7.19268,7.362406,7.390719,7.284638,7.168376,6.739651,7.393369,7.066734,7.061141,7.265385,7.24886,NA,NA,7.177199,6.369842,6.870802,7.0637,7.047774,4.055763,6.267369,4,6.716549,7.062969,7.367588,7.214265,7.06046,4.646046,6.501172,6.750789,6.075738,4,7.015947,6.943059,6.175814
772885,"S","1306RS02",NA,6.627679,7.483586,6.616511,6.204044,4,6.719701,6.781585,6.437037,6.319001,7.023485,7.396229,6.475772,7.271065,6.461434,7.434552,7.271235,7.387587,7.017203,NA,5.502315,6.716792,7.013955,6.621247,4.731707,7.397333,7.022401,7.228028,NA,NA,6.735808,4,7.217248,7.07248,7.082008,7.064384,7.227794,NA,6.294309,7.121493,7.124135,6.8246,7.153469,6.673323,4.493468,NA,4,4.434426,7.157426,7.248633,7.15696,7.007702,6.348192,6.665434,6.721523,6.16819,6.890203,7.240148,6.742105,6.157108
772887,"S","1303NS32",5.126682,5.461902,5.357247,5.109818,4.784178,5.378235,5.397044,5.541496,4.556515,5.671274,5.573195,5.279455,4.874673,5.837766,6.16842,5.427434,5.321122,5.281757,5.356016,NA,5.225361,NA,5.039052,4.851704,4.990305,5.884705,5.232069,5.738156,5.38772,5.641273,5.432466,5.336173,5.816384,5.543037,5.060985,4.904544,5.196542,NA,NA,4.995872,5.534292,5.115795,5.072879,5.280068,4.856141,4.934981,4.83084,4.803005,5.290746,4.89676,5.181411,5.830659,5.252945,5.43038,5.404201,5.504989,5.435103,5.320281,5.083125,5.401077
772991,"S","1303NS37",4.232571,4.666731,4.612032,4.541106,5.311326,4.631921,4.817327,4.528646,4.895142,4.939463,NA,4,4,4.051568,4,4,4,4,4,NA,4.608006,NA,4.958863,4.345484,4,4,4.923035,4,4,4,NA,4,4,NA,4,4,4,NA,NA,4,4,4,4,4.211836,4,4,4,4,4.723221,4.684424,4,4,4.41994,4.64459,4.297352,4,4.786058,4,4.386507,4
772992,"S","1303NS37",5.838592,6.457851,5.585634,5.84087,5.715,5.9459,6.046309,6.40286,5.816295,6.566978,NA,5.753426,5.040259,5.526164,5.63602,5.91673,6.374722,5.526919,5.762244,NA,5.736731,NA,6.361327,5.655432,5.750457,5.488935,5.912405,5.5,5.454819,5.362763,5.513628,5.520567,5.606948,NA,5.532675,5.66022,5.648544,NA,NA,5.526703,5.417458,5.460039,5.599919,6.466479,5.53287,5.5836,5.868345,5.856186,5.570098,6.028195,5.51216,5.898621,6.002245,6.710657,6.129196,6.579769,6.739107,6.12478,6.32642,6.213756
