""	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"773394"	0.917891964593894	0.554343404693515	0.55949582174064	0.0415945942248578	-0.568236295261951	0.472679607093659	-0.523924406235147	0.661218717608984	0.430297564370979	0.72976136604485	0.508503758378719	0.90264791228978	0.350716387130224	0.541165680888489	-2.26330859070482	0.34595343560374	0.587314522164197	0.419276532434487	0.501015998488451	0.619311051633012	0.236469109033434	0.443192700300806	0.502821727888534	1.03810262235859	0.64838923901101	0.464944751431119	-0.589018252965481	0.851627754372204	0.288200715231239	-1.16021773619466	-0.698331640529367	-0.63675140473985	0.40474703416303	NA	-0.0428010768714686	NA	0.243985335735154	0.522133958048651	0.456671106664617	-0.420055596810157	0.169708308246572	0.480512366574057	0.372363184479997	-0.0862712866180489	0.513438724016314	0.330919602138124	0.458745191711884	0.125201077425166	-0.217271782687318	-4.17305702330894	0.494329410849035	0.315078174251307	-0.382147086411053	0.0570209971140526	-1.28452730761907	-2.59750724497404	0.608787139497346	-0.587423039642987	-0.738489546885433	-2.70025821536129
"755762"	0.632058049292162	-0.173218453698226	-2.11042417734145	-2.98310650824487	0.224653240736982	-2.10182518397982	0.39535577031187	-0.102760235519279	-0.0513311093662513	-2.76419287427998	0.863683810028534	-0.204363559246553	0.439705384991778	0.3448838028682	0.215471675606012	0.29039659804208	0.615954604677661	1.02309832838128	0.330328602615088	0.502800287685654	0.703081156323017	0.320298705978018	0.159235258945991	0.189052810188544	0.748835642095203	0.479298623638075	0.222243571899551	0.479277603808641	0.00847361177642451	0.102810632768907	0.442555020444128	0.307040316382497	0.720232135397576	NA	0.550875823104489	-2.69776835619613	0.161116211968815	0.400977422071507	0.186286370963639	0.0236732629207838	-3.13771486687169	0.774257549164867	0.307499129382409	0.546645151595454	0.0314881902387511	-2.98658270979432	-0.0730232338632885	0.164190796689557	1.02309832838128	-1.02851509393934	-0.0891025767150674	0.552175703656121	-1.97906028113035	0.0398591438875073	0.238632506978466	-0.0321856910759597	0.462750839790541	-0.00666839293447822	0.519556976848254	0.11801876708989
"758872"	-0.166148999964279	-0.41091390504885	1.05716199885645	-0.929874692870778	0.725479153575593	-0.153431134972225	-0.292818990469058	-0.362393149261711	-0.764655242536261	1.88470022675043	-0.71672897703244	-0.626568170614189	-1.01005134444305	-0.553879339094927	-0.0719308450689295	1.15201423192726	0.673553411268779	-1.00650539709371	-1.1412489388528	-1.061557873809	1.45989722025477	-0.888955726920446	-1.07631840354888	-0.579111059191513	0.618651578220552	-0.863508619741178	-0.922807412450955	-0.982241567740906	-0.840714587083783	-0.729599358919294	-0.911148667993178	-0.894934171076206	-0.836889691296404	NA	-0.232626261380911	0.831205616108046	-0.252564279482157	1.08933063998931	-0.935373970642199	-0.771693422987573	1.51705747590311	-1.04404463766899	1.98949646596543	1.77089944373027	0.00483005113003446	-0.836107133705749	0.779907504532466	-0.538762175800367	1.3887665791968	-0.674842033841152	-1.07247305245269	0.00300031781074657	-0.11841626608801	1.27120054748039	1.54446638330047	1.22178266669004	1.01056393476197	1.05730133545466	1.11199961701495	1.41944331652305
"757148"	0.727860978579144	-0.30332957349072	0.448727858799881	-0.0514338422658201	-2.08322269529521	-0.369625835838665	1.21496980684978	1.5751824461163	-0.528863170875444	1.04683998047391	-0.499856497474525	0.375746212067451	0.137842583658231	-0.303043500872893	-1.80247384870183	0.117003983412033	2.15210540930484	-0.288403063799713	0.859402775434297	0.0771610333639974	0.326086721110694	0.186757302149976	-0.435386425346226	0.777690814258209	0.45050171488726	-0.861828790592807	1.0732902077846	0.237080258960147	-2.37377619530568	-0.357342177657164	-1.758831651059	-0.11728906946107	0.532606519796885	NA	-0.124697526606117	-1.13484212103969	0.0785896407506398	-0.338991866755548	-0.577649085968276	0.60981645656361	0.31908520518809	-0.388009924460297	0.125305825016566	0.137989196221184	-0.550265772112748	0.0198779328922448	-0.237305946650463	-0.00469539530062825	-0.0402274005561671	-2.24049902893691	-0.511884162000943	-0.306565859984335	0.621582445626629	2.06588196750271	1.03631795493148	-1.03500234720849	2.02922481845193	0.34872280247842	0.219876505638111	0.0241617530644222
"758871"	1.27617148486112	-0.542502972099917	0.785293334036246	0.582432174685394	1.27617148486112	-0.347465556968227	1.01695897348624	-0.0712274410721861	-1.30724307005916	1.27617148486112	-0.337491210072709	-0.912777425998218	-0.643593657674194	-1.56033130772062	-0.0785722436033655	-0.886790976992238	-0.864546453045263	-0.864500103849651	-1.35368187411515	-3.80974737917426	NA	-0.746337464558602	NA	NA	-0.0941517532214564	1.27617148486112	-0.215231301889632	-1.31736264443426	1.09872513443704	0.259993180604168	0.492866989086421	0.304917910936862	-0.00541158330436225	NA	0.0310559638024863	-0.104005592208385	-0.387097209162127	NA	0.881789269352274	-0.499716484658083	-0.374187413211238	1.27617148486112	NA	1.27617148486112	-0.099846524388879	1.27617148486112	-0.156234955769396	-0.360699797288393	0.870921927954647	-1.0916049824515	1.05507964190322	-0.649603603371772	-0.638424177390366	1.27617148486112	-0.0106428625156717	-0.481108827593397	1.27617148486112	-0.0913677115384142	0.761757212504908	1.27617148486112
"766992"	0.396645314724705	-1.53934000898058	-0.425133175864869	0.759302281913	-1.53934000898058	0.0713282740190669	-1.53934000898058	-0.159417802186952	-1.53934000898058	0.679295512460118	-1.53934000898058	0.605604448071328	-1.53934000898058	1.04246199131582	0.902766209977944	0.61443299749071	0.232230938779599	0.28692897593575	0.79255715660952	0.33212993957265	-0.0407564541689238	0.00969415935103827	0.208539206148213	1.32800016837043	0.804506604967488	-1.53934000898058	-1.13046305482057	0.794435071040811	-1.53934000898058	-0.0699150790206824	-1.53934000898058	0.845484780697172	NA	NA	0.16540764374508	NA	0.138045187496656	1.9053608729796	NA	-0.628008403960922	0.694700681709538	0.319152509432973	0.392123538652222	1.0649140988575	-0.804280404183276	-1.53934000898058	-1.53934000898058	0.722829085167863	-1.53934000898058	-0.251273237470184	-1.53934000898058	0.362309827370943	0.270792573458164	0.844948393689069	1.09455536003596	1.22384030627084	0.938204706106198	0.677055900735263	1.16489260586678	0.835190405403873
"755983"	0.610461551351106	0.619042426548331	0.271581637819681	-0.46477497432367	-1.09345002155598	0.610461551351106	0.158525827718436	0.0128022880401158	0.610461551351106	0.526479109435982	0.610461551351106	0.610461551351106	0.610461551351106	0.610461551351106	-1.50716895242086	0.611697735643162	0.610461551351106	0.610461551351106	0.610461551351106	0.610461551351106	0.610461551351106	0.610461551351106	-0.306901143288565	0.610461551351106	0.610461551351106	-2.66416202285459	0.613515804657663	-1.82755322488207	0.566281330310076	0.47933789799505	-0.78730212300257	-0.0853370415696067	0.610461551351106	NA	0.550822032756801	-0.863433709681226	0.610461551351106	0.307435463279241	-2.84724031777942	0.610461551351106	-0.495046808713493	0.610461551351106	0.610461551351106	-0.491382136569745	0.610461551351106	-1.21254059341097	0.611697735643162	0.610461551351106	0.606171113752494	-1.43716171286287	0.610461551351106	0.610461551351106	-0.528462892862855	0.0509092468532594	-0.814967967180733	-1.95785056512319	0.610461551351106	-0.298143123155179	-0.974463891615978	-2.13362366441676
"761760"	1.33601608208709	-0.105648232005875	0.0375843913337604	-0.447550063973188	-1.16652406824311	-0.554252527514224	-0.795565103602164	-0.297032365876227	-0.958071880063501	-0.0460381777321236	-0.359853001054694	1.93217454388679	-0.3165227772563	-0.353284550397012	-0.56135402713293	2.41868147079584	3.66115558065069	0.0363531389349803	-0.898881532446054	2.84710908819045	-0.62425133022487	-0.683019383259123	-0.704827097006519	1.39502634182854	0.900826365144284	-0.374836280577944	0.146465476242216	-0.515288066038441	-0.591682048856569	-0.582668678478283	0.906700967054868	-0.671063606588484	0.0158100267992159	NA	0.16124361726026	-0.34449059140781	-0.597336805701718	NA	0.944604936603021	-0.141632096516079	-0.255265442843382	0.660647372289418	-0.421736151952163	0.156640082981252	-1.41870458375348	-1.17743022116589	0.414883496057429	-0.708161727453272	-1.01041854318139	-0.827486926786073	-1.06308547325656	-0.238338679810481	-0.0909319648486118	0.981744344792521	-0.833423285085963	0.353530549335971	0.561239313458892	0.269353770958002	-0.303357747097205	0.559995807787952
"761217"	0.612068011687148	-0.382079661231696	0.0340050517884186	-0.55574790394169	0.622755130724122	-0.319017813278762	-0.121829721938082	-0.261325108436011	-1.18121555367663	-0.249577123130126	-1.18121555367663	0.00940045886990764	-1.18121555367663	-0.715075690720812	-1.0393289541417	0.549957873345233	0.503085322216263	-1.18121555367663	1.17217129021669	0.462107230613593	-0.0507687376488232	1.09033108596036	1.74222146919686	NA	0.689497604735432	-0.359879925932421	0.2582230605402	-0.137596036712703	-0.664652137064715	1.68368962254655	0.307698315730841	0.542678488721901	0.536483848386394	NA	0.0542911344289815	-0.877333651535284	-1.18121555367663	NA	-1.18121555367663	-0.0444103623264732	-1.18121555367663	0.308905861258797	-0.562945421071603	-0.794262023732082	0.289482798444711	0.0195349723262899	-1.18121555367663	-0.490499511685313	-1.18121555367663	-0.645208607377274	2.06168548425263	-1.18121555367663	-1.18121555367663	3.93550278512356	0.340421435080247	1.47061241519111	1.30811908533305	0.0570575734774917	0.534334826684097	0.0685872454675879
"758243"	2.4041747245431	-0.420267495356399	-0.330077603729623	-0.412645751351381	-0.954436634029187	-0.303992452657994	0.377426143689459	-0.283100790987767	-1.26009272691091	0.141286365029367	-0.704913839836153	2.10391116585488	-0.846921867180148	0.611073633001334	-0.188521635751361	3.07159869231921	1.5432298337083	0.92922787502789	0.61236463803271	NA	-1.30163142332523	-0.98714828060003	-0.99131057839995	-0.646109877412	0.210402244527686	-1.2332960500678	-0.287060537677991	-0.292765836788043	-1.23658103569316	-0.548578785573096	1.56112897939502	-0.180643615010464	-1.1095654146987	NA	0.85593051701914	0.151848927872401	-0.0633029804877532	3.15702066905276	0.532977758499023	0.409326650116267	-0.712460734018598	1.0343446788577	-0.576793263990735	-0.0583217637850483	-1.0517390851945	-0.439247796677078	0.745154204158388	-0.823216674316051	-0.836149210697502	-0.713611652093374	0.0644306622812718	-0.333173204071875	-0.354016893954717	0.317032798956488	-0.470216842858993	0.464696313007724	0.049709472660574	-0.502552556844255	0.587887225742171	-0.355087919462008
"758485"	1.41691355559722	-0.65190481724782	2.0789444282079	0.210138734259936	-0.251797511156854	0.429713942473018	-0.0329535338999459	1.1424308872814	-1.24544162239193	1.14608073834713	-0.0198901348926845	1.34806437884446	-0.849915015968941	0.826738731860807	-1.86542041130753	NA	1.06181477560173	1.07038992942972	1.83652665756794	-0.489485394203872	0.300237734747684	0.239728373124379	-0.149799197724257	1.84659789312236	1.28742684167999	-1.03070346492916	-0.499953763812071	-0.530533085953404	-0.861889973495462	-0.795726179392095	-1.01953118046373	-0.533966509466007	0.543565341606105	NA	-0.551854351793306	-0.45616815845365	0.377651559136537	1.20931540614904	2.24919516669339	0.161034894562224	-0.770040641437334	0.00358279904814058	-0.88303683654984	-0.412475007583942	-0.552413281202335	-0.448410386355402	NA	-0.692906281752995	-0.585108550392132	-2.13952065423822	0.140570933981284	-0.883444476795523	-0.7946020168589	0.942626230983929	NA	-1.52978119994742	0.895848462172662	0.129781074900974	-0.294948542524572	-1.07129728918866
"772196"	0.379958945374843	-0.357611101966703	-0.692814738568804	-0.857087833194472	-1.01022395383921	-0.646425994457659	-0.0311087453490396	0.104147357153422	-1.36327508135612	0.137262553642777	-1.34287435616792	-0.211232412602926	-0.704586730947929	0.718290357549672	0.394408163363058	-0.269641484934228	1.8294895200057	0.405555239303943	0.601637360792713	0.0442691607294746	-1.39005227702185	0.616564613926372	-0.625763409596248	1.25438722637235	-0.215060506707376	0.936785182705084	0.9737448440443	1.69684168957092	0.10835215909438	0.109381894359321	-1.05196560576704	0.706770856701166	0.780375049691595	NA	-0.536968458986255	NA	0.288739671909876	-0.428455619365436	-0.810012352815532	-0.545859216641163	-2.11563835086954	-0.156129202276088	-0.218770492245968	-0.102925438173642	-1.10216130688412	-2.115241221837	-0.10892778000823	-1.10681926778312	1.22164871710393	-2.10072786137742	-0.229621354018474	-0.0642267608205524	-0.614143908012325	1.50563429910856	1.41303766577071	1.39007708140653	1.31149524344786	0.962527178300409	1.21212355066303	0.990932845910301
"764040"	-0.253677626259147	-0.161328062209511	0.136501578191927	-0.121402421095303	-0.575300948292388	-0.183290763187345	-0.783032945927935	-0.345255366476917	-0.256052584490439	0.312094347952145	0.0146648009263856	-0.427086320749125	-1.38722479090636	-0.324480554300001	-0.468767441800841	0.700789708404539	1.67586060057424	0.456616324613182	0.708303403227255	-0.284865485311291	-1.2985587761847	-0.195360984919314	1.05285367626477	5.43255175192308	-0.216828639464473	-0.0752674403587049	-0.212753774462265	-0.82656952485859	-0.445182766503652	0.281859553802556	-0.669618371346595	-1.03349715931151	-0.101784020013595	NA	-0.0067955888975774	-0.148000345792622	0.598390276580161	1.4706757373018	-0.323397624250181	-0.864577343386206	-0.689630864440935	-0.0885944056446625	0.203176016766825	-0.718285654275563	-0.272268100262356	0.921812439034051	-0.134171223783402	0.876218036837122	-0.227129534909965	0.364070334041839	0.464308771432866	-0.244958604358327	-0.398490501461771	0.627194172309316	-0.423067591981455	0.0679613504083742	-0.131672669339225	-0.600268650982972	-0.258528340813632	0.118968634772732
"764091"	1.64644035339812	-1.1427267554985	1.47781784614968	1.00302804013008	2.06690330725691	-0.380416361154097	0.724995121784318	-0.480902692937501	-0.904967468266856	2.22519082616882	-0.960335984522967	-0.544921301665602	-0.597972426754503	-0.634332286435979	-0.622530006897517	-0.185461371448332	-1.17293093174336	-0.788566074954372	-0.929990263421001	-0.294045097626176	-3.34968471205725	0.0852745167603386	-0.39070860007474	-0.681715716697624	-0.220352982756486	1.31042894330576	0.576996731917563	-0.338086716323494	0.195284581059199	-0.193509348568596	0.140897849797918	0.460010880464397	-0.272874591023959	NA	-0.398668853510187	-0.454745668385339	-0.251138557406247	2.54659575724449	-0.0823513336694757	-0.239470168930169	-0.535331176786719	0.387777129133649	-0.0472407351981924	1.30038225822806	-0.251589761412389	0.0310115584223892	0.178745876929177	-0.610690597240847	0.347555305599102	-1.22087516103289	0.819675242127178	-0.59703155370986	-0.0792748455476687	2.00958573146336	-0.233591359930373	-0.433228675807695	0.27694152664618	-0.187488739021073	0.155795004701858	1.25395057861171
