"nsc","prefix","name","BR:BT-549","BR:HS 578T","BR:MCF7","BR:MDA-MB-231","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SF-539","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H23","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:M14","ME:MALME-3M","ME:MDA-MB-435","ME:MDA-N","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","OV:IGROV1","OV:NCI/ADR-RES","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","PR:DU-145","PR:PC-3","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
24799,"S","",0.27458811287324,-1.48765504429641,1.55116915561968,-0.0175844710186231,0.176467382963253,-0.561860166112272,-1.93492837343755,0.0484775392675133,-1.07444469378158,-1.74310068148348,-0.328486509726499,0.566788970011219,0.60477878837587,1.05387102968381,0.524143490452788,0.571645685399606,-0.256380307715102,1.08297676582443,-2.41283733548137,-0.707819228450681,-1.21603082738736,0.407484935506018,0.493027212366136,-0.0639588775925894,-1.98800668081282,-1.03425898663524,0.827000219904742,0.850614663355257,0.0344383018349793,0.246886614623055,0.397683543519107,0.433122486789727,2.86707514224182,1.06670394194873,0.524099509847718,NA,0.440156242129052,NA,-0.178132528352933,0.32041590335563,0.0828546650728861,NA,0.835403656944802,-0.137268263299814,0.334816410044089,0.582565441343997,-0.139140580487056,-0.769200445768708,0.0240368887360494,-2.29755788665071,0.102479439349239,-0.720733818982152,0.760840823993095,-2.00885662908754,0.472651626331809,0.284270128932104,0.809137811302954,0.542646759299872,-0.0100606460799532,0.892983693396109
25434,"S","",-0.891862359227441,0.405613457139881,0.405613457139881,0.407440537623367,NA,-1.37613247626511,0.405613457139881,0.405613457139881,0.407440537623367,0.405613457139881,0.405613457139881,0.405613457139881,0.261805510332494,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.407440537623367,0.405613457139881,0.405613457139881,-1.10400590284068,-2.35031410191172,0.407440537623367,-1.29697818488458,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,0.405613457139881,NA,0.405613457139881,NA,0.405613457139881,-2.81235579405416,0.405613457139881,-4.36505580945391,0.405613457139881,-0.638619320177234,-0.464596041397494,0.405613457139881,-0.108102753241844,-1.71784822214094,0.403786376656395,0.407440537623367,0.407440537623367,0.405613457139881,0.405613457139881,0.405613457139881,-0.39352339070901,0.405613457139881,0.405613457139881,0.306804049504789,-2.7297675073132,0.407440537623367
25463,"S","Rubremetinium chloride",0.314390203395693,-0.15637187663106,1.16883029333044,0.499580865624475,1.73890263306385,0.0246213149788349,-0.644971286041918,0.0735414392997528,0.288293665502795,0.780982983747311,0.510273019275392,1.18646786511341,0.373280280809552,0.234412894086829,-1.52535937616615,0.109221220057736,0.963092769127696,-0.195012167477776,-1.3289566783245,-0.689163813802453,0.0176963848058823,0.7719145008544,-0.826540701501262,0.281181782703131,-1.81729998824672,0.259269910454688,0.750817024979848,-0.0341458346804732,0.40860408327832,0.673295709767085,-0.120733071791258,2.0264050410062,0.154817173016045,-0.0477652054866001,-0.0299637300309047,NA,0.877627247777175,NA,0.320534030128281,0.682745780898077,1.15297261299356,NA,0.67974429489116,-0.507215371099914,-3.21805662934819,1.4116407795094,1.26416844996822,-1.36186034062558,0.359392005540347,-0.37963941083154,-0.455042783273209,0.395678742086419,-1.25205256287938,-0.805998961517067,-1.57787257631276,-1.94870719686522,0.0335771140967421,0.683736885919132,-0.724374932496217,-1.82460650665775
27102,"S","Usaf bv-11",0.168207643973614,-0.49757760837319,0.355252986422931,-1.29308136740917,0.187644577380071,-0.509254309763753,0.656394582102817,-0.836924168918337,-0.254761354259362,0.345151597590249,-0.079300618004916,-0.243651765389638,-0.525695725752455,0.0999069385795055,-0.0608524961732516,-0.831204572554344,-0.457661611714294,-0.649224465868058,-0.687051355719427,0.487768278791788,-1.58510069160005,4.56344116411653,0.311401131927118,0.775793579758992,-0.426838803851039,-0.35708881090368,0.468835445403854,0.351026301652249,0.202641552931088,0.444328429118806,-0.0756943640262613,1.42617469884751,0.268625337086226,-0.0116833559051456,-0.175443155191216,0.581889568788445,0.129857265641472,NA,0.474186660985082,-0.735823032511387,1.42783725948552,0.206083004980609,-0.307551289852808,-1.33444180450576,0.215942038035156,0.246541878582531,0.472078165715306,-3.612644284365,-0.616962064682675,0.144049620009079,-1.43739453905766,0.38130138545692,-0.163601651871524,1.4303092884225,-0.510417617498801,0.237443842671327,0.5688847577337,-0.173984173406844,-0.182495708334955,1.00440778527409
27103,"S","",0.16423360529417,1.01654314661874,0.659466069417417,-0.827528230754566,0.681564647715291,-0.26440720976086,0.623580082540245,-1.03771497299128,0.12564785823149,-0.637189657784232,-0.116435509417484,-0.967261826607663,0.702896041116066,-0.068902925150059,0.0484580977990569,-1.28033537006822,0.166681290442056,-1.5201427558558,-1.05832302063194,-0.193303782845415,-1.60475959674444,3.37423385281578,-0.064055047252675,0.603450612144925,-0.358423892269671,-0.121239548177891,1.12920607538848,0.758516946155764,0.14098059638923,0.378435281825703,0.384591027309572,1.28218639713149,-0.0384456847352173,0.46429423159536,-1.2163923355257,-1.9178587130349,-0.236532825166254,NA,0.822525739403749,-0.748299950452699,0.784707177238169,-0.234008421528656,0.897315307086685,-1.33912730601593,0.0253621791349539,0.737046728821229,0.419486980343346,-2.45370448430602,-0.304958411464679,-0.0533619510916781,-1.66192583136258,0.879195130469481,-0.11533587773164,2.23474143167704,-0.705724841925103,0.155195436554056,1.16448927413222,0.404588980293962,-0.808279196360203,0.724358951927774
28430,"S","",-0.00555598575112123,-1.06556539731555,0.379114295654679,0.823279686441442,1.46545035742291,-1.05096911878587,-1.81890328239208,0.13802027152174,-1.7291736952902,-1.09156473240148,-1.24039206243514,0.974401000397806,-0.691175271121474,0.489740086841496,0.233033431374643,0.185341616097295,-0.772601526125484,0.293858411075205,-2.23260436358223,-0.342630601466693,-1.71716116312498,2.57467282590643,-0.0927088228029797,0.49097255527234,-2.11283700857001,-0.931638500168169,1.86283118194375,0.917773286776628,0.746741658161879,0.213179192409842,0.389408600052622,0.919458023381618,0.232151994400248,0.0979417121211083,0.202681277630037,1.02661259020817,-0.0064474694709655,NA,-0.702967922647224,0.101453343404316,-0.275944637224021,0.61384275532007,0.63325232093242,0.110634504786142,-0.118887641210642,0.464202788579462,0.671399151904869,-0.131798533949683,0.113484007467946,-1.53253883081471,0.0293802063349266,0.494873026609649,0.0836789471675376,-1.06783753917134,0.673494067087657,0.645531188389807,0.123754132982623,0.33493425362712,0.107003172577969,1.08567337086071
28566,"S","",-1.98148004989213,-1.27395512069833,0.297346479654794,1.08192724282729,-1.25557682360086,-0.27432655150325,0.640831650380368,0.319734946201327,0.028316129882653,-0.391665163157954,-0.193905862699472,0.987210859649237,NA,2.8974211647721,-0.759787524349372,1.31871161592932,0.081900290624547,0.877757597609085,0.0316151362767152,-0.131442041034637,0.148453299855677,-0.306039155882107,-1.1161263088099,0.261271416720911,0.8637648060175,1.27034265092415,1.12830758521568,0.254261851238915,-1.9178540034198,NA,1.84693785230087,-0.409263156347842,1.45539978903902,0.276518620923412,-0.445255908742948,-0.71908990155794,-0.221065048073351,NA,-0.698581407717005,NA,NA,-1.8977998637529,NA,0.144992964805615,-2.48903646376675,0.227988327262245,0.610327364710712,0.382027561945515,0.0210431706765808,-0.104381628307286,0.509618774309912,-0.197685562639974,-0.126355249738402,0.0405836925815355,1.16103096301068,-0.759320000489135,0.0605621065527678,NA,-0.200289868086786,-1.35592324763105
28567,"S","",-1.10139057407544,-0.854225534239322,1.13913030177048,0.330386658635252,1.01261994863373,0.67124236146964,0.631371019971537,0.145561944563368,0.772102721092581,0.180739433548528,0.753585146751311,0.999964253638537,NA,1.03845632940815,-1.94848650253483,1.20284678680886,0.298567246795355,0.787342986101514,-0.827777181959241,-1.00078183725432,0.106812033083248,1.00452142216037,-0.41120476095775,0.447739184367535,-0.218595272301195,1.00578264262381,1.66943933564849,1.10468593601038,-1.59801942996183,NA,1.05706399092538,-0.938112227329682,1.33992219116767,0.00806716886819358,-0.650569493937482,-0.0232148263702865,0.404273675194067,NA,0.274924022787404,NA,NA,-1.01062929752304,NA,0.601024067490435,-3.05346163186088,0.635418729981045,-0.18598371460372,-1.6424790045252,0.369614964084263,-1.27359687060426,0.743144353702996,0.553094583425438,-0.631853106518231,-0.777126443889387,0.309734950160038,-1.58297176512218,0.250991898525513,NA,-1.0779554825085,-1.04173733131829
28568,"S","",-1.13573931090559,-1.06674108731441,1.05131528448885,0.788252651542864,0.833199199902257,0.671896082784692,0.601250008495122,0.478800811675873,0.72755681748569,0.378963788328902,0.561193346595113,1.0591946625409,NA,1.06696986612351,-1.98151288746107,1.22994924515839,0.190082848029171,0.541788484060686,-0.57311825588713,-1.04798021240923,-0.236536858736767,0.6396209380715,-0.637892678262913,0.332470406938459,0.126163919023624,1.03459370374298,1.56687473373811,0.461687787469083,-1.72960954995338,NA,1.12064812910308,-0.850787412169181,1.66299304420635,0.157466768688726,-0.649803292602004,0.348595352086638,0.397450021451014,NA,0.847180676421694,NA,NA,-1.21010409807389,NA,0.770094725839589,-2.68326052481519,1.04995785958405,0.242634132657549,-1.39675633608806,0.0579990911879462,-1.26025621310308,0.823346820535093,0.44152529242965,-0.866397798574379,-1.12992763823178,0.273952766333171,-1.51287930149053,-0.39387818921358,NA,-1.02665917099756,-1.14582845043056
28569,"S","",-0.162755590951752,0.320037732854106,0.747762160322879,0.672809143128777,0.211334158981247,0.699518567375205,0.33251172323768,0.283653133554816,0.615526258545006,0.684176139389009,0.533190959786227,0.44799650639441,NA,0.794042405202738,-2.67375477033967,0.177827280254169,-0.12068517277995,0.184520301326955,-0.00874184252095679,-0.336066312413138,0.550415509856346,0.536340207218879,0.257396254075792,0.570826439237467,0.394278282132347,-0.0425295310780657,1.83149780336302,0.183343684931705,-0.611331888857068,NA,0.036048485740062,-0.814663733965322,0.0583833105682528,0.0409661388791875,0.211139216619904,0.291771090459327,0.344635281519316,NA,0.301701547175852,NA,NA,-0.305344324562392,NA,0.115970212406023,-4.86232856703536,0.0348045678153014,0.802615227617048,0.139128900785126,0.223174586690456,-0.049777209583723,0.267577350971186,0.170723487777124,0.0566172256041768,0.168412028349766,-0.012420219220114,-2.35763020325515,0.310963630082054,NA,-0.0875821032299408,-2.15802547043638
30083,"S","",0.191108632521896,0.0248367430641219,0.960900050376075,0.163119564583103,0.492417657451761,-1.02693906911731,0.456536344403394,0.205498502200871,-0.0106013778305146,0.858783185450883,0.52883757938772,0.100635943938962,-1.40033275100745,0.809586185553209,0.93660577910285,0.972489077466813,0.825726545975667,0.803529964241133,-0.794497823341485,0.00429615258822436,-0.018510604600828,-0.53494604219632,-2.06114360666063,-0.363818495129284,-1.06918427126198,0.779541005094948,0.965024008069159,-0.464514819744021,0.106603741786581,1.43651789789573,0.824402317672728,0.399335339745024,1.42264059088796,0.498655857088477,1.03323725103148,-2.46979365462142,2.04687792235969,NA,0.668432472963566,-1.73464711442844,0.400854541559515,-2.43952738388387,0.653300534650449,0.123147294289818,0.842767029060686,0.798040640489102,-1.01226262562864,-1.7478650650076,-0.616271540091013,-0.281711291197848,-0.737243710469564,-0.836457147693645,-1.08407825489098,0.736046417909493,-0.753508681233656,-0.265369419604606,-0.406120351954849,0.294338526111486,-1.19176009162289,-0.727173713820155
30417,"S","",-1.37224172190459,-0.366298828066862,0.541398864682387,0.762001995879705,0.519112808485057,-0.862211350486077,0.23336158538114,-0.383020657473464,-0.318338950117428,1.04945681810582,0.598301018632524,0.91529676784248,1.04780827827084,0.733659418088276,0.590586240858649,0.77588017504052,0.574220677428171,0.596879193509631,-0.770725486599146,-0.533772985879353,-1.85785491883223,-0.656982715549293,-2.93167619746631,-1.01366001693621,-0.596793198274013,0.733976818685184,-1.84158328006819,0.207282915928893,0.679798480061593,3.07310586055655,0.756285546353723,0.702952529728025,1.44586425339371,0.786007845107233,0.563341610029999,0.57271788276525,0.699801195230131,NA,NA,0.602320346599519,0.917252991929558,0.237912073530718,0.556990359310194,0.00572382054617946,-1.31101579451695,0.0238577587308699,-0.513355706665873,-0.306578934123748,-2.21364155527884,-1.19623013579154,-0.568952631630757,-0.192599732017012,0.692471832466788,-0.688324405103364,-0.300852768252961,-0.0139809267150568,0.635378590402184,-0.070779439653958,-1.00082148666936,-0.948712729488882
30659,"S","",0.496073861778589,-1.05700561787015,0.682714782802832,0.531087822955465,0.650649965865412,0.132090376084381,-1.61419174094564,0.612287767116149,-0.974984163407265,0.654316959801114,-0.719383024270622,0.548220329604884,-0.681007867945614,0.737468314868928,0.62456377437652,0.559273141714971,-1.54460178465205,0.819956242058619,-1.72888960992109,-0.357814830695194,-1.74198194445336,0.472879801195875,0.701021245814707,0.511140930854331,-1.97816486057925,-1.45512972413606,0.459445386663945,1.90547196702651,0.728413560938647,0.374658785537173,1.23735344648694,0.384084126133746,2.19364586006976,0.811943277218201,0.568120574433338,0.551965068995055,-0.0269379510282642,NA,NA,0.494899905416134,-1.7871624195594,-0.274679024718273,0.62114815741026,0.475810804829289,-1.08265643481403,0.498476196321625,0.413824353982597,-1.39976459449482,-0.164060200587203,-1.90947416004233,-1.13452042748909,-1.13101669900777,0.431125309116695,-1.68084810209066,0.607003667727529,0.591550462894601,0.588546896837017,0.54389509082136,0.55050345445107,0.6786435125039
31692,"S","",0.304724453496266,0.446099270924255,0.936499139736725,-0.129676450109843,NA,-0.107197556811092,0.710118738077286,0.847123580327426,-0.434308145834103,0.562186340444211,0.434592707325333,0.150578251278671,-0.396689856681297,0.881009281373248,-0.398951984109438,0.118327726946992,0.709230831027524,0.83288490314863,-0.241138503181137,-1.49092228117418,-0.0202783735170366,0.242251042760715,-1.56200015938875,-0.255124945680191,-0.528866267438407,0.433504901557963,0.506079681403138,0.724788044816415,1.06756933854389,0.75985169470584,0.215737461190624,0.178594554015766,0.877491585520575,0.211917262934969,0.80041984094057,-3.49107084725781,1.21980625153841,NA,0.107299528878854,-1.46063256545176,0.456007349593861,NA,0.797653745182726,-0.421740925976124,-1.52255085482807,0.922803199109971,-0.478064860931808,-2.27389728217218,-0.347027803922207,0.36663464625316,-0.308850992409001,0.437653239512497,0.195208884964964,0.945787422704646,-0.701213247168078,-0.709954012152525,0.662460207144447,-0.705205585597142,-1.73224186065657,-1.09082516856074
31711,"S","2-Allyl-4-(6-chloro-2-methoxyacridin-9-ylamino)-6-((diet...",0.219476604881927,-1.03796197052263,-0.452403244558457,-0.629188024047834,1.84348524031207,-0.961556483438069,0.836034548172738,-0.697481051580854,-0.397165804941112,-1.41618473953737,1.08635295265102,0.208426178992118,-0.85506989350758,2.34119510030413,-0.782057757543717,-0.157824377194183,-0.431606115341448,-0.349827822315784,-1.15260141704181,1.39421877278011,-0.975592617619142,0.568672266474588,0.506571002999466,1.66199971468146,-1.28319769323571,1.76085126459038,-0.176902796103304,1.09017965380661,0.926457807148754,1.50956333122048,0.389045004552934,2.4183901658421,2.35647619772104,0.401333048762739,-0.291674451107709,-0.267259950836709,-0.591725280777007,NA,-0.291013408681598,-1.20401215550356,0.394810763491784,-0.52934491049975,-0.158940804402724,-0.843189492127212,-0.954931369345277,-0.276206058336734,-0.0930054948561626,-2.31277494436011,0.155513405239929,-0.285901347253013,-0.339082210433571,0.668559449517745,-0.60038493655905,-0.0944047013247622,-0.463130494151053,-0.659944859151568,0.405064266012337,-0.39206843334422,-0.348424943389261,-0.38863468518637
