""	"nsc_exp_name"	"nsc"	"experiment"	"used_in_zscore"
"246014_9109SC11"	"246014_9109SC11"	"246014"	"9109SC11"	TRUE
"246014_9111RS36"	"246014_9111RS36"	"246014"	"9111RS36"	TRUE
"246112_0001MD10"	"246112_0001MD10"	"246112"	"0001MD10"	TRUE
"246112_0003RM22"	"246112_0003RM22"	"246112"	"0003RM22"	TRUE
"246129_9704NS46"	"246129_9704NS46"	"246129"	"9704NS46"	TRUE
"246131_9009SR36"	"246131_9009SR36"	"246131"	"9009SR36"	TRUE
"246131_9101RS96"	"246131_9101RS96"	"246131"	"9101RS96"	TRUE
"246131_9211EG24"	"246131_9211EG24"	"246131"	"9211EG24"	TRUE
"246399_1305NS81"	"246399_1305NS81"	"246399"	"1305NS81"	TRUE
"246406_1305NS81"	"246406_1305NS81"	"246406"	"1305NS81"	TRUE
"246407_1305NS81"	"246407_1305NS81"	"246407"	"1305NS81"	TRUE
"246968_1305NS81"	"246968_1305NS81"	"246968"	"1305NS81"	TRUE
"246968_1311RS84"	"246968_1311RS84"	"246968"	"1311RS84"	TRUE
"246981_9904MD40"	"246981_9904MD40"	"246981"	"9904MD40"	TRUE
"247022_1305NS81"	"247022_1305NS81"	"247022"	"1305NS81"	TRUE
"247562_9604NS23"	"247562_9604NS23"	"247562"	"9604NS23"	TRUE
"247562_9605RS37"	"247562_9605RS37"	"247562"	"9605RS37"	TRUE
"248040_0202NS52"	"248040_0202NS52"	"248040"	"0202NS52"	TRUE
"248436_9001MD54"	"248436_9001MD54"	"248436"	"9001MD54"	TRUE
"248436_9001SR77"	"248436_9001SR77"	"248436"	"9001SR77"	TRUE
"248605_9211NS87"	"248605_9211NS87"	"248605"	"9211NS87"	TRUE
"248605_9302RM29"	"248605_9302RM29"	"248605"	"9302RM29"	TRUE
"249278_9102BG50"	"249278_9102BG50"	"249278"	"9102BG50"	TRUE
"249278_9102BS04"	"249278_9102BS04"	"249278"	"9102BS04"	TRUE
"249910_9104SC74"	"249910_9104SC74"	"249910"	"9104SC74"	TRUE
"249910_9106NS74"	"249910_9106NS74"	"249910"	"9106NS74"	TRUE
"249910_9108RM93"	"249910_9108RM93"	"249910"	"9108RM93"	TRUE
"249910_9211EG24"	"249910_9211EG24"	"249910"	"9211EG24"	TRUE
"249910_9508MD72"	"249910_9508MD72"	"249910"	"9508MD72"	TRUE
"249911_9104SC74"	"249911_9104SC74"	"249911"	"9104SC74"	TRUE
"249911_9106NS74"	"249911_9106NS74"	"249911"	"9106NS74"	TRUE
"249956_9604NS23"	"249956_9604NS23"	"249956"	"9604NS23"	TRUE
"249956_9605RS37"	"249956_9605RS37"	"249956"	"9605RS37"	TRUE
"249991_9704NS46"	"249991_9704NS46"	"249991"	"9704NS46"	TRUE
"249992_0611SS39"	"249992_0611SS39"	"249992"	"0611SS39"	TRUE
"249992_8907AG38"	"249992_8907AG38"	"249992"	"8907AG38"	TRUE
"249992_8907MD10"	"249992_8907MD10"	"249992"	"8907MD10"	TRUE
"249992_8907NS45"	"249992_8907NS45"	"249992"	"8907NS45"	TRUE
"249992_8907SC02"	"249992_8907SC02"	"249992"	"8907SC02"	TRUE
"249992_8908MD13"	"249992_8908MD13"	"249992"	"8908MD13"	TRUE
"249992_8908SA09"	"249992_8908SA09"	"249992"	"8908SA09"	TRUE
"249992_8909MD19"	"249992_8909MD19"	"249992"	"8909MD19"	TRUE
"249992_8909NS57"	"249992_8909NS57"	"249992"	"8909NS57"	TRUE
"249992_8909SA17"	"249992_8909SA17"	"249992"	"8909SA17"	TRUE
"249992_8910MD26"	"249992_8910MD26"	"249992"	"8910MD26"	TRUE
"249992_8910NS65"	"249992_8910NS65"	"249992"	"8910NS65"	TRUE
"249992_8910SA25"	"249992_8910SA25"	"249992"	"8910SA25"	TRUE
"249992_8911AG62"	"249992_8911AG62"	"249992"	"8911AG62"	TRUE
"249992_8911MD36"	"249992_8911MD36"	"249992"	"8911MD36"	TRUE
"249992_8911NS78"	"249992_8911NS78"	"249992"	"8911NS78"	TRUE
"249992_8911SA38"	"249992_8911SA38"	"249992"	"8911SA38"	TRUE
"249992_8912AG67"	"249992_8912AG67"	"249992"	"8912AG67"	TRUE
"249992_8912MD42"	"249992_8912MD42"	"249992"	"8912MD42"	TRUE
"249992_8912NS84"	"249992_8912NS84"	"249992"	"8912NS84"	TRUE
"249992_8912SA43"	"249992_8912SA43"	"249992"	"8912SA43"	TRUE
"249992_9001AG72"	"249992_9001AG72"	"249992"	"9001AG72"	TRUE
"249992_9001MD49"	"249992_9001MD49"	"249992"	"9001MD49"	TRUE
"249992_9001NS90"	"249992_9001NS90"	"249992"	"9001NS90"	TRUE
"249992_9001SA49"	"249992_9001SA49"	"249992"	"9001SA49"	TRUE
"249992_9002AG80"	"249992_9002AG80"	"249992"	"9002AG80"	TRUE
"249992_9002MD57"	"249992_9002MD57"	"249992"	"9002MD57"	TRUE
"249992_9002NS99"	"249992_9002NS99"	"249992"	"9002NS99"	TRUE
"249992_9002SA56"	"249992_9002SA56"	"249992"	"9002SA56"	TRUE
"249992_9003AG87"	"249992_9003AG87"	"249992"	"9003AG87"	TRUE
"249992_9003MD64"	"249992_9003MD64"	"249992"	"9003MD64"	TRUE
"249992_9003NS08"	"249992_9003NS08"	"249992"	"9003NS08"	TRUE
"249992_9003SA61"	"249992_9003SA61"	"249992"	"9003SA61"	TRUE
"249992_9004NS17"	"249992_9004NS17"	"249992"	"9004NS17"	TRUE
"249992_9004SA67"	"249992_9004SA67"	"249992"	"9004SA67"	TRUE
"249992_9004SA75"	"249992_9004SA75"	"249992"	"9004SA75"	TRUE
"249992_9005MD78"	"249992_9005MD78"	"249992"	"9005MD78"	TRUE
"249992_9005NS24"	"249992_9005NS24"	"249992"	"9005NS24"	TRUE
"249992_9006AG09"	"249992_9006AG09"	"249992"	"9006AG09"	TRUE
"249992_9006MD90"	"249992_9006MD90"	"249992"	"9006MD90"	TRUE
"249992_9006NS29"	"249992_9006NS29"	"249992"	"9006NS29"	TRUE
"249992_9006SA79"	"249992_9006SA79"	"249992"	"9006SA79"	TRUE
"249992_9008MD03"	"249992_9008MD03"	"249992"	"9008MD03"	TRUE
"249992_9008NS46"	"249992_9008NS46"	"249992"	"9008NS46"	TRUE
"249992_9008SA96"	"249992_9008SA96"	"249992"	"9008SA96"	TRUE
"249992_9008SC02"	"249992_9008SC02"	"249992"	"9008SC02"	TRUE
"249992_9008SC97"	"249992_9008SC97"	"249992"	"9008SC97"	TRUE
"249992_9008SR23"	"249992_9008SR23"	"249992"	"9008SR23"	TRUE
"249992_9010AG40"	"249992_9010AG40"	"249992"	"9010AG40"	TRUE
"249992_9010MD14"	"249992_9010MD14"	"249992"	"9010MD14"	TRUE
"249992_9010NS67"	"249992_9010NS67"	"249992"	"9010NS67"	TRUE
"249992_9010SA20"	"249992_9010SA20"	"249992"	"9010SA20"	TRUE
"249992_9012AG54"	"249992_9012AG54"	"249992"	"9012AG54"	TRUE
"249992_9012MD26"	"249992_9012MD26"	"249992"	"9012MD26"	TRUE
"249992_9012NS82"	"249992_9012NS82"	"249992"	"9012NS82"	TRUE
"249992_9012SA36"	"249992_9012SA36"	"249992"	"9012SA36"	TRUE
"249992_9106AG03"	"249992_9106AG03"	"249992"	"9106AG03"	TRUE
"249992_9106SA84"	"249992_9106SA84"	"249992"	"9106SA84"	TRUE
"249992_9106SM74"	"249992_9106SM74"	"249992"	"9106SM74"	TRUE
"249992_9106SS69"	"249992_9106SS69"	"249992"	"9106SS69"	TRUE
"249992_9108AG19"	"249992_9108AG19"	"249992"	"9108AG19"	TRUE
"249992_9108SA02"	"249992_9108SA02"	"249992"	"9108SA02"	TRUE
"249992_9108SM89"	"249992_9108SM89"	"249992"	"9108SM89"	TRUE
"249992_9108SS93"	"249992_9108SS93"	"249992"	"9108SS93"	TRUE
"249992_9110AG36"	"249992_9110AG36"	"249992"	"9110AG36"	TRUE
"249992_9110SA17"	"249992_9110SA17"	"249992"	"9110SA17"	TRUE
"249992_9110SM07"	"249992_9110SM07"	"249992"	"9110SM07"	TRUE
"249992_9110SS21"	"249992_9110SS21"	"249992"	"9110SS21"	TRUE
"249992_9112AG48"	"249992_9112AG48"	"249992"	"9112AG48"	TRUE
"249992_9112SA29"	"249992_9112SA29"	"249992"	"9112SA29"	TRUE
"249992_9112SM20"	"249992_9112SM20"	"249992"	"9112SM20"	TRUE
"249992_9112SS42"	"249992_9112SS42"	"249992"	"9112SS42"	TRUE
"249992_9202AG08"	"249992_9202AG08"	"249992"	"9202AG08"	TRUE
"249992_9202SA43"	"249992_9202SA43"	"249992"	"9202SA43"	TRUE
"249992_9202SM34"	"249992_9202SM34"	"249992"	"9202SM34"	TRUE
"249992_9202SS63"	"249992_9202SS63"	"249992"	"9202SS63"	TRUE
"249992_9204AG22"	"249992_9204AG22"	"249992"	"9204AG22"	TRUE
"249992_9204SA61"	"249992_9204SA61"	"249992"	"9204SA61"	TRUE
"249992_9204SM54"	"249992_9204SM54"	"249992"	"9204SM54"	TRUE
"249992_9204SS88"	"249992_9204SS88"	"249992"	"9204SS88"	TRUE
"249992_9206AG38"	"249992_9206AG38"	"249992"	"9206AG38"	TRUE
"249992_9206SA76"	"249992_9206SA76"	"249992"	"9206SA76"	TRUE
"249992_9206SM67"	"249992_9206SM67"	"249992"	"9206SM67"	TRUE
"249992_9208AG55"	"249992_9208AG55"	"249992"	"9208AG55"	TRUE
"249992_9208SA93"	"249992_9208SA93"	"249992"	"9208SA93"	TRUE
"249992_9208SM84"	"249992_9208SM84"	"249992"	"9208SM84"	TRUE
"249992_9208SS34"	"249992_9208SS34"	"249992"	"9208SS34"	TRUE
"249992_9210AG71"	"249992_9210AG71"	"249992"	"9210AG71"	TRUE
"249992_9210SA11"	"249992_9210SA11"	"249992"	"9210SA11"	TRUE
"249992_9210SM02"	"249992_9210SM02"	"249992"	"9210SM02"	TRUE
"249992_9210SS70"	"249992_9210SS70"	"249992"	"9210SS70"	TRUE
"249992_9302AG08"	"249992_9302AG08"	"249992"	"9302AG08"	TRUE
"249992_9302SA37"	"249992_9302SA37"	"249992"	"9302SA37"	TRUE
"249992_9302SM27"	"249992_9302SM27"	"249992"	"9302SM27"	TRUE
"249992_9302SS09"	"249992_9302SS09"	"249992"	"9302SS09"	TRUE
"249992_9304AG23"	"249992_9304AG23"	"249992"	"9304AG23"	TRUE
"249992_9304SA53"	"249992_9304SA53"	"249992"	"9304SA53"	TRUE
"249992_9304SM43"	"249992_9304SM43"	"249992"	"9304SM43"	TRUE
"249992_9304SS38"	"249992_9304SS38"	"249992"	"9304SS38"	TRUE
"249992_9306SA72"	"249992_9306SA72"	"249992"	"9306SA72"	TRUE
"249992_9306SS75"	"249992_9306SS75"	"249992"	"9306SS75"	TRUE
"249992_9308AG52"	"249992_9308AG52"	"249992"	"9308AG52"	TRUE
"249992_9308SA85"	"249992_9308SA85"	"249992"	"9308SA85"	TRUE
"249992_9308SM75"	"249992_9308SM75"	"249992"	"9308SM75"	TRUE
"249992_9308SS97"	"249992_9308SS97"	"249992"	"9308SS97"	TRUE
"249992_9310AG69"	"249992_9310AG69"	"249992"	"9310AG69"	TRUE
"249992_9310SA03"	"249992_9310SA03"	"249992"	"9310SA03"	TRUE
"249992_9310SM92"	"249992_9310SM92"	"249992"	"9310SM92"	TRUE
"249992_9310SS33"	"249992_9310SS33"	"249992"	"9310SS33"	TRUE
"249992_9312AG84"	"249992_9312AG84"	"249992"	"9312AG84"	TRUE
"249992_9312SA18"	"249992_9312SA18"	"249992"	"9312SA18"	TRUE
"249992_9312SM08"	"249992_9312SM08"	"249992"	"9312SM08"	TRUE
"249992_9312SS63"	"249992_9312SS63"	"249992"	"9312SS63"	TRUE
"249992_9512SR92"	"249992_9512SR92"	"249992"	"9512SR92"	TRUE
"249992_9601SR03"	"249992_9601SR03"	"249992"	"9601SR03"	TRUE
"249992_9602SR10"	"249992_9602SR10"	"249992"	"9602SR10"	TRUE
"249992_9603MD16"	"249992_9603MD16"	"249992"	"9603MD16"	TRUE
"249992_9603SR16"	"249992_9603SR16"	"249992"	"9603SR16"	TRUE
"249992_9604SR24"	"249992_9604SR24"	"249992"	"9604SR24"	TRUE
"249992_9706MD48"	"249992_9706MD48"	"249992"	"9706MD48"	TRUE
"249992_9706NS64"	"249992_9706NS64"	"249992"	"9706NS64"	TRUE
"249995_8906SC93"	"249995_8906SC93"	"249995"	"8906SC93"	TRUE
"250293_0204SE72"	"250293_0204SE72"	"250293"	"0204SE72"	TRUE
"250427_9207RC47"	"250427_9207RC47"	"250427"	"9207RC47"	TRUE
"250682_9106MD72"	"250682_9106MD72"	"250682"	"9106MD72"	TRUE
"250684_9205MD63"	"250684_9205MD63"	"250684"	"9205MD63"	TRUE
"250684_9207RG91"	"250684_9207RG91"	"250684"	"9207RG91"	TRUE
"250684_9211EG24"	"250684_9211EG24"	"250684"	"9211EG24"	TRUE
"250684_9507SR56"	"250684_9507SR56"	"250684"	"9507SR56"	TRUE
"250686_9001MD54"	"250686_9001MD54"	"250686"	"9001MD54"	TRUE
"250686_9001SR77"	"250686_9001SR77"	"250686"	"9001SR77"	TRUE
"251190_1102NS99"	"251190_1102NS99"	"251190"	"1102NS99"	TRUE
"251190_1105RS56"	"251190_1105RS56"	"251190"	"1105RS56"	TRUE
"251198_9202EC09"	"251198_9202EC09"	"251198"	"9202EC09"	TRUE
"251219_0104NS83"	"251219_0104NS83"	"251219"	"0104NS83"	TRUE
"251219_0110RS29"	"251219_0110RS29"	"251219"	"0110RS29"	TRUE
"251534_9103SR77"	"251534_9103SR77"	"251534"	"9103SR77"	TRUE
"251667_9604NS23"	"251667_9604NS23"	"251667"	"9604NS23"	TRUE
"251667_9605RS37"	"251667_9605RS37"	"251667"	"9605RS37"	TRUE
"251668_9604NS23"	"251668_9604NS23"	"251668"	"9604NS23"	TRUE
"251668_9605RS37"	"251668_9605RS37"	"251668"	"9605RS37"	TRUE
"251677_9210SR71"	"251677_9210SR71"	"251677"	"9210SR71"	TRUE
"251677_9302RM27"	"251677_9302RM27"	"251677"	"9302RM27"	TRUE
"251677_9703SR21"	"251677_9703SR21"	"251677"	"9703SR21"	TRUE
"251682_9706SR43"	"251682_9706SR43"	"251682"	"9706SR43"	TRUE
"251699_8906NS40"	"251699_8906NS40"	"251699"	"8906NS40"	TRUE
"251757_0001MD10"	"251757_0001MD10"	"251757"	"0001MD10"	TRUE
"251805_0001MD10"	"251805_0001MD10"	"251805"	"0001MD10"	TRUE
"251805_0003RM22"	"251805_0003RM22"	"251805"	"0003RM22"	TRUE
"251819_8905NS31"	"251819_8905NS31"	"251819"	"8905NS31"	TRUE
"251819_8905NS32"	"251819_8905NS32"	"251819"	"8905NS32"	TRUE
"251820_8905NS31"	"251820_8905NS31"	"251820"	"8905NS31"	TRUE
"251820_8905NS32"	"251820_8905NS32"	"251820"	"8905NS32"	TRUE
"251820_8905SC87"	"251820_8905SC87"	"251820"	"8905SC87"	TRUE
"251820_8905SC88"	"251820_8905SC88"	"251820"	"8905SC88"	TRUE
"251820_8905SR26"	"251820_8905SR26"	"251820"	"8905SR26"	TRUE
"252188_0002MD11"	"252188_0002MD11"	"252188"	"0002MD11"	TRUE
"252628_0204SE72"	"252628_0204SE72"	"252628"	"0204SE72"	TRUE
"252816_9610NS82"	"252816_9610NS82"	"252816"	"9610NS82"	TRUE
"252844_9704NS45"	"252844_9704NS45"	"252844"	"9704NS45"	TRUE
"252844_9706RS58"	"252844_9706RS58"	"252844"	"9706RS58"	TRUE
"252898_9905NS41"	"252898_9905NS41"	"252898"	"9905NS41"	TRUE
"252926_9704NS45"	"252926_9704NS45"	"252926"	"9704NS45"	TRUE
"252940_9702SR12"	"252940_9702SR12"	"252940"	"9702SR12"	TRUE
"252940_9704RM25"	"252940_9704RM25"	"252940"	"9704RM25"	TRUE
"253272_8904CS20"	"253272_8904CS20"	"253272"	"8904CS20"	TRUE
"253272_8904NS22"	"253272_8904NS22"	"253272"	"8904NS22"	TRUE
"253272_8904NS27"	"253272_8904NS27"	"253272"	"8904NS27"	TRUE
"253272_9403AG16"	"253272_9403AG16"	"253272"	"9403AG16"	TRUE
"253272_9403SA38"	"253272_9403SA38"	"253272"	"9403SA38"	TRUE
"253272_9403SS94"	"253272_9403SS94"	"253272"	"9403SS94"	TRUE
"253995_9209SC04"	"253995_9209SC04"	"253995"	"9209SC04"	TRUE
"254665_9604NS23"	"254665_9604NS23"	"254665"	"9604NS23"	TRUE
"254665_9605RS37"	"254665_9605RS37"	"254665"	"9605RS37"	TRUE
"254677_9704NS45"	"254677_9704NS45"	"254677"	"9704NS45"	TRUE
"254681_8910NS73"	"254681_8910NS73"	"254681"	"8910NS73"	TRUE
"254681_8910NS76"	"254681_8910NS76"	"254681"	"8910NS76"	TRUE
"254681_8910SA36"	"254681_8910SA36"	"254681"	"8910SA36"	TRUE
"254681_9009MD08"	"254681_9009MD08"	"254681"	"9009MD08"	TRUE
"254681_9009NS60"	"254681_9009NS60"	"254681"	"9009NS60"	TRUE
"254681_9009SC10"	"254681_9009SC10"	"254681"	"9009SC10"	TRUE
"254681_9009SR34"	"254681_9009SR34"	"254681"	"9009SR34"	TRUE
"254681_9905NS42"	"254681_9905NS42"	"254681"	"9905NS42"	TRUE
"255025_9905NS41"	"255025_9905NS41"	"255025"	"9905NS41"	TRUE
"255088_9905NS41"	"255088_9905NS41"	"255088"	"9905NS41"	TRUE
"255104_9908NS73"	"255104_9908NS73"	"255104"	"9908NS73"	TRUE
"255104_9910RM83"	"255104_9910RM83"	"255104"	"9910RM83"	TRUE
"255105_9202MD41"	"255105_9202MD41"	"255105"	"9202MD41"	TRUE
"255105_9202SC46"	"255105_9202SC46"	"255105"	"9202SC46"	TRUE
"255105_9208RG93"	"255105_9208RG93"	"255105"	"9208RG93"	TRUE
"255105_9211EG24"	"255105_9211EG24"	"255105"	"9211EG24"	TRUE
"255108_9105MD66"	"255108_9105MD66"	"255108"	"9105MD66"	TRUE
"255109_9302ES18"	"255109_9302ES18"	"255109"	"9302ES18"	TRUE
"255109_9604SR24"	"255109_9604SR24"	"255109"	"9604SR24"	TRUE
"255111_9202MD41"	"255111_9202MD41"	"255111"	"9202MD41"	TRUE
"255523_0803NS38"	"255523_0803NS38"	"255523"	"0803NS38"	TRUE
"255523_0804RS83"	"255523_0804RS83"	"255523"	"0804RS83"	TRUE
"255917_9001MD54"	"255917_9001MD54"	"255917"	"9001MD54"	TRUE
"255917_9001SR77"	"255917_9001SR77"	"255917"	"9001SR77"	TRUE
"255980_9905NS42"	"255980_9905NS42"	"255980"	"9905NS42"	TRUE
"256420_0712NS70"	"256420_0712NS70"	"256420"	"0712NS70"	TRUE
"256420_0802RS10"	"256420_0802RS10"	"256420"	"0802RS10"	TRUE
"256438_9107SC01"	"256438_9107SC01"	"256438"	"9107SC01"	TRUE
"256438_9211EG24"	"256438_9211EG24"	"256438"	"9211EG24"	TRUE
"256439_1010NS98"	"256439_1010NS98"	"256439"	"1010NS98"	TRUE
"256439_9607MD50"	"256439_9607MD50"	"256439"	"9607MD50"	TRUE
"256439_9607NS53"	"256439_9607NS53"	"256439"	"9607NS53"	TRUE
"256439_9607SR50"	"256439_9607SR50"	"256439"	"9607SR50"	TRUE
"256442_9312MD12"	"256442_9312MD12"	"256442"	"9312MD12"	TRUE
"256926_9708SR57"	"256926_9708SR57"	"256926"	"9708SR57"	TRUE
"256926_9710RM74"	"256926_9710RM74"	"256926"	"9710RM74"	TRUE
"256927_8904CS20"	"256927_8904CS20"	"256927"	"8904CS20"	TRUE
"256927_8904NS22"	"256927_8904NS22"	"256927"	"8904NS22"	TRUE
"256927_8904NS27"	"256927_8904NS27"	"256927"	"8904NS27"	TRUE
"256927_8904SA77"	"256927_8904SA77"	"256927"	"8904SA77"	TRUE
"256927_8904SA83"	"256927_8904SA83"	"256927"	"8904SA83"	TRUE
"256927_8905CS23"	"256927_8905CS23"	"256927"	"8905CS23"	TRUE
"256927_9403AG16"	"256927_9403AG16"	"256927"	"9403AG16"	TRUE
"256927_9403SA38"	"256927_9403SA38"	"256927"	"9403SA38"	TRUE
"256927_9403SS94"	"256927_9403SS94"	"256927"	"9403SS94"	TRUE
"256942_9009SC10"	"256942_9009SC10"	"256942"	"9009SC10"	TRUE
"256942_9104RS40"	"256942_9104RS40"	"256942"	"9104RS40"	TRUE
"256942_9211EG24"	"256942_9211EG24"	"256942"	"9211EG24"	TRUE
"257450_9704NS45"	"257450_9704NS45"	"257450"	"9704NS45"	TRUE
"257450_9706RS58"	"257450_9706RS58"	"257450"	"9706RS58"	TRUE
"257473_9712RC87"	"257473_9712RC87"	"257473"	"9712RC87"	TRUE
"258168_0904NS74"	"258168_0904NS74"	"258168"	"0904NS74"	TRUE
"258168_0906RS52"	"258168_0906RS52"	"258168"	"0906RS52"	TRUE
"258625_0204NS73"	"258625_0204NS73"	"258625"	"0204NS73"	TRUE
"258812_9009MD08"	"258812_9009MD08"	"258812"	"9009MD08"	TRUE
"258812_9009NS60"	"258812_9009NS60"	"258812"	"9009NS60"	TRUE
"258812_9211EG24"	"258812_9211EG24"	"258812"	"9211EG24"	TRUE
"259272_8906NS40"	"259272_8906NS40"	"259272"	"8906NS40"	TRUE
"259272_8906SC96"	"259272_8906SC96"	"259272"	"8906SC96"	TRUE
"259726_9604MD29"	"259726_9604MD29"	"259726"	"9604MD29"	TRUE
"259968_8906NS37"	"259968_8906NS37"	"259968"	"8906NS37"	TRUE
"259968_8906NS40"	"259968_8906NS40"	"259968"	"8906NS40"	TRUE
"259968_8906SC93"	"259968_8906SC93"	"259968"	"8906SC93"	TRUE
"259968_8906SC96"	"259968_8906SC96"	"259968"	"8906SC96"	TRUE
"259968_8906SR31"	"259968_8906SR31"	"259968"	"8906SR31"	TRUE
"259968_8910MD34"	"259968_8910MD34"	"259968"	"8910MD34"	TRUE
"259968_8910MD35"	"259968_8910MD35"	"259968"	"8910MD35"	TRUE
"259968_8910NS75"	"259968_8910NS75"	"259968"	"8910NS75"	TRUE
"259968_9703SR21"	"259968_9703SR21"	"259968"	"9703SR21"	TRUE
"259968_9905NS42"	"259968_9905NS42"	"259968"	"9905NS42"	TRUE
"259969_8905NS30"	"259969_8905NS30"	"259969"	"8905NS30"	TRUE
"259969_8905NS33"	"259969_8905NS33"	"259969"	"8905NS33"	TRUE
"259969_8905SC89"	"259969_8905SC89"	"259969"	"8905SC89"	TRUE
"259969_8905SR24"	"259969_8905SR24"	"259969"	"8905SR24"	TRUE
"259969_8906SR32"	"259969_8906SR32"	"259969"	"8906SR32"	TRUE
"259969_9506SC60"	"259969_9506SC60"	"259969"	"9506SC60"	TRUE
"259969_9905NS42"	"259969_9905NS42"	"259969"	"9905NS42"	TRUE
"260179_9604MD29"	"260179_9604MD29"	"260179"	"9604MD29"	TRUE
"260179_9605RS37"	"260179_9605RS37"	"260179"	"9605RS37"	TRUE
"260594_1010NS35"	"260594_1010NS35"	"260594"	"1010NS35"	TRUE
"260610_9011NS79"	"260610_9011NS79"	"260610"	"9011NS79"	TRUE
"260610_9305MD55"	"260610_9305MD55"	"260610"	"9305MD55"	TRUE
"260642_0712NS70"	"260642_0712NS70"	"260642"	"0712NS70"	TRUE
"260642_0801RS05"	"260642_0801RS05"	"260642"	"0801RS05"	TRUE
"260922_0002MD11"	"260922_0002MD11"	"260922"	"0002MD11"	TRUE
"261045_9106MD79"	"261045_9106MD79"	"261045"	"9106MD79"	TRUE
"261045_9108RS96"	"261045_9108RS96"	"261045"	"9108RS96"	TRUE
"261726_8905SA84"	"261726_8905SA84"	"261726"	"8905SA84"	TRUE
"261726_9403SA38"	"261726_9403SA38"	"261726"	"9403SA38"	TRUE
"263434_0901NS21"	"263434_0901NS21"	"263434"	"0901NS21"	TRUE
"263434_0903RS83"	"263434_0903RS83"	"263434"	"0903RS83"	TRUE
"263601_9211SR80"	"263601_9211SR80"	"263601"	"9211SR80"	TRUE
"263625_9410SC97"	"263625_9410SC97"	"263625"	"9410SC97"	TRUE
"263626_1305NS81"	"263626_1305NS81"	"263626"	"1305NS81"	TRUE
"263626_1311RS84"	"263626_1311RS84"	"263626"	"1311RS84"	TRUE
"263637_9706SR43"	"263637_9706SR43"	"263637"	"9706SR43"	TRUE
"263637_9708RC61"	"263637_9708RC61"	"263637"	"9708RC61"	TRUE
"263663_9209SC04"	"263663_9209SC04"	"263663"	"9209SC04"	TRUE
"264045_9104SC74"	"264045_9104SC74"	"264045"	"9104SC74"	TRUE
"264054_9106SR02"	"264054_9106SR02"	"264054"	"9106SR02"	TRUE
"264054_9108RG06"	"264054_9108RG06"	"264054"	"9108RG06"	TRUE
"264054_9211EG24"	"264054_9211EG24"	"264054"	"9211EG24"	TRUE
"264077_9909NS77"	"264077_9909NS77"	"264077"	"9909NS77"	TRUE
"264137_8909MD21"	"264137_8909MD21"	"264137"	"8909MD21"	TRUE
"264137_8909MD22"	"264137_8909MD22"	"264137"	"8909MD22"	TRUE
"264137_8909NS59"	"264137_8909NS59"	"264137"	"8909NS59"	TRUE
"264137_8909NS60"	"264137_8909NS60"	"264137"	"8909NS60"	TRUE
"264137_8909NS61"	"264137_8909NS61"	"264137"	"8909NS61"	TRUE
"264137_8909SC18"	"264137_8909SC18"	"264137"	"8909SC18"	TRUE
"264137_8909SC19"	"264137_8909SC19"	"264137"	"8909SC19"	TRUE
"264137_8909SC20"	"264137_8909SC20"	"264137"	"8909SC20"	TRUE
"264137_8909SR53"	"264137_8909SR53"	"264137"	"8909SR53"	TRUE
"264137_9211EG24"	"264137_9211EG24"	"264137"	"9211EG24"	TRUE
"264497_9001MD54"	"264497_9001MD54"	"264497"	"9001MD54"	TRUE
"264497_9001SR77"	"264497_9001SR77"	"264497"	"9001SR77"	TRUE
"264497_9703SR23"	"264497_9703SR23"	"264497"	"9703SR23"	TRUE
"264497_9706RM40"	"264497_9706RM40"	"264497"	"9706RM40"	TRUE
"264497_9708RC61"	"264497_9708RC61"	"264497"	"9708RC61"	TRUE
"264713_9704NS45"	"264713_9704NS45"	"264713"	"9704NS45"	TRUE
"264878_9604MD29"	"264878_9604MD29"	"264878"	"9604MD29"	TRUE
"264880_8904CS21"	"264880_8904CS21"	"264880"	"8904CS21"	TRUE
"264880_8904NS21"	"264880_8904NS21"	"264880"	"8904NS21"	TRUE
"264880_8904NS22"	"264880_8904NS22"	"264880"	"8904NS22"	TRUE
"264880_8904NS23"	"264880_8904NS23"	"264880"	"8904NS23"	TRUE
"264880_8904NS27"	"264880_8904NS27"	"264880"	"8904NS27"	TRUE
"264880_8904SA77"	"264880_8904SA77"	"264880"	"8904SA77"	TRUE
"264880_8904SA83"	"264880_8904SA83"	"264880"	"8904SA83"	TRUE
"264880_8905CS23"	"264880_8905CS23"	"264880"	"8905CS23"	TRUE
"264880_9403AG16"	"264880_9403AG16"	"264880"	"9403AG16"	TRUE
"264880_9403SA38"	"264880_9403SA38"	"264880"	"9403SA38"	TRUE
"264880_9403SM25"	"264880_9403SM25"	"264880"	"9403SM25"	TRUE
"264880_9403SS94"	"264880_9403SS94"	"264880"	"9403SS94"	TRUE
"264938_1206NS82"	"264938_1206NS82"	"264938"	"1206NS82"	TRUE
"264938_1208RS19"	"264938_1208RS19"	"264938"	"1208RS19"	TRUE
"265203_8906NS37"	"265203_8906NS37"	"265203"	"8906NS37"	TRUE
"265203_8906NS40"	"265203_8906NS40"	"265203"	"8906NS40"	TRUE
"265203_8906SC93"	"265203_8906SC93"	"265203"	"8906SC93"	TRUE
"265203_8906SR31"	"265203_8906SR31"	"265203"	"8906SR31"	TRUE
"265204_9101SC44"	"265204_9101SC44"	"265204"	"9101SC44"	TRUE
"265211_8906NS37"	"265211_8906NS37"	"265211"	"8906NS37"	TRUE
